#id         START     END   LENGTH OBS  DC    MAG       PER[h]  PER_ERR    AMP[mag]
160684     73.9674  76.0925 2.1459  53 0.505 21.100
161224    101.2258 103.3713 2.1663  55 0.519 20.954
161804     67.8986  70.2689 2.3911  89 0.761 21.139
162021     67.6125  68.5934 1.0017  30 0.612 21.246
163457     84.4907  87.1471 2.6772  87 0.664 21.123
163475     89.4765  92.5824 3.1267 113 0.739 20.975
163555     98.4468 101.0011 2.5751  76 0.603 20.784
165890     93.2158  97.1391 3.9441  86 0.446 21.556
166682     68.6342  73.9878 5.3744 184 0.700 20.774
167565     81.8139  85.0220 3.2289  96 0.608 21.025
167573     92.0920  94.3193 2.2481  50 0.455 21.023
168019     86.4728  87.5149 1.0629  30 0.577 21.818
170105     83.3668  85.4715 2.1255  76 0.731 20.775
170689     94.7075  96.8530 2.1663  74 0.698 21.089
171942     89.2517  92.0920 2.8611  61 0.436 21.543
171992     88.5774  91.2338 2.6772  82 0.626 21.676
173293     81.1396  84.7563 3.6375 112 0.629 21.683
173528     91.0908  92.7254 1.6554  47 0.580 21.259
174692     67.7556  69.3494 1.6146  34 0.430 21.668
176010     71.4949  72.8435 1.3694  40 0.597 21.239
176628     89.5991  92.3576 2.7793  60 0.441 21.659
177682     95.1570  96.7713 1.6351  43 0.538 21.559
178414     84.1638  87.0245 2.8815  66 0.468 21.322
178461     86.8406  88.3322 1.5124  41 0.554 21.671
179596     87.2697  89.5991 2.3502  51 0.443 21.745
179800    104.6587 105.1491 0.5112  16 0.640 21.059
179851     88.6387  91.6833 3.0654  65 0.433 21.461
180448     87.3105  90.3347 3.0450  70 0.470 21.521
182303     94.1354  96.7713 2.6567  45 0.346 21.864
183019     69.5537  72.6596 3.1267  71 0.464 21.866
183102     83.3055  86.4932 3.2085  85 0.541 21.443
183705     89.1087  90.3347 1.2468  42 0.689 21.615
184349     96.8326  98.8351 2.0233  40 0.404 21.237
184736     75.1321  76.9098 1.7985  35 0.398 22.220
185090     92.6233  93.5632 0.9607  24 0.511 21.197
185831     95.8722  98.0382 2.1868  62 0.579 21.396
185955     67.6534  68.7773 1.1447  40 0.714 21.723
186047     95.1162  97.3026 2.2072  38 0.352 22.075
186052     97.8951 100.6332 2.7589  71 0.526 21.528
